.HEADER
..NAMES
wavelength,transmission,transmission,angle,group delay,group velocity,dispersion,loss,gain
..UNITS
m,TE transmission,TE transmission,TE angle (rad),TE group delay (s),TE group velocity (m/s),TE dispersion (s/m),TE loss (dB),TE gain (dB)
..DATATYPES
double,complex,complex,double,double,double,double,double,double
..WAVEFORM_TYPES
,analog,analog,analog,analog,analog,analog,analog,analog
..AXIS_SPACING
linear
..FOLDER_NAME
input_1_mode_1
.DATA
1.480487200232674e-06,-0.004163790533785947,-0.00894864782786229,217.9051865205561,3.711551729745189e-12,269429088643.9169,0.0005700570378048719,40.1137216093468,-40.1137216093468
1.480496572611489e-06,-0.004429862019005994,-0.008820625283007325,217.8752703273532,3.716866282344638e-12,269043846088.8589,0.0005640313048044626,40.11320189226534,-40.11320189226534
1.48050594510897e-06,-0.004690455528047335,-0.008680949202404847,217.8453115552801,3.722083843128738e-12,268666704498.363,0.0005493456217249619,40.1162277088559,-40.1162277088559
1.48051531772512e-06,-0.004944962854545576,-0.008529839992289916,217.8153113124378,3.727125201510961e-12,268303302393.6529,0.0005264178538754029,40.12285358046994,-40.12285358046994
1.48052469045994e-06,-0.005192779389866585,-0.008367557061030224,217.7852713291682,3.731915764432133e-12,267958888442.9616,0.0004958160875870212,40.1331348105267,-40.1331348105267
1.480534063313434e-06,-0.005433307752942634,-0.008194399735802479,217.7551939151912,3.736386924186625e-12,267638234554.0111,0.0004582500080611478,40.14712683368985,-40.14712683368985
1.480543436285603e-06,-0.005665961631849177,-0.008010707680473853,217.7250819060496,3.740477329441063e-12,267345558313.9249,0.0004145588463364443,40.16488463153963,-40.16488463153963
1.48055280937645e-06,-0.005890169752171677,-0.007816860777375617,217.6949385997714,3.744134031224978e-12,267084455754.0659,0.0003656967370821226,40.18646222823311,-40.18646222823311
1.480562182585977e-06,-0.00610537988073626,-0.007613278451200991,217.6647676848539,3.747313475298747e-12,266857845384.8932,0.0003127145662449479,40.21191227876766,-40.21191227876766
1.480571555914186e-06,-0.006311062769308569,-0.007400418430673344,217.6345731609399,3.749982313498675e-12,266667924379.3594,0.0002567394849126245,40.24128576115685,-40.24128576115685
1.480580929361079e-06,-0.0065067159428517,-0.007178774961367955,217.604359253732,3.75211801206142e-12,266516137494.9926,0.000198952066260464,40.27463178222889,-40.27463178222889
1.480590302926659e-06,-0.006691867240269983,-0.00694887650100864,217.5741303258692,3.753709238749812e-12,266403159220.9987,0.0001405619441386675,40.31199750479766,-40.31199750479766
1.480599676610928e-06,-0.006866078022688672,-0.00671128294543805,217.543890785605,3.75475601432129e-12,266328889596.5082,8.278188863824092e-05,40.35342820178749,-40.35342820178749
1.480609050413888e-06,-0.007028945974503586,-0.006466582449150157,217.513644995244,3.755269621495106e-12,266292463868.9097,2.680198827606556e-05,40.39896744044285,-40.39896744044285
1.480618424335542e-06,-0.007180107436134367,-0.006215387917000056,217.4833971812865,3.755272271264794e-12,266292275969.4319,-2.623630325666577e-05,40.44865739728706,-40.44865739728706
1.480627798375891e-06,-0.007319239223052759,-0.005958333254007609,217.4531513482404,3.754796531217269e-12,266326015720.4337,-7.526498645423071e-05,40.50253930192945,-40.50253930192945
1.480637172534938e-06,-0.007446059903335611,-0.005696069466731971,217.422911197975,3.753884528591819e-12,266390719369.0708,-0.0001193127487272188,40.56065400533289,-40.56065400533289
1.480646546812686e-06,-0.007560330524472247,-0.005429260712596058,217.3926800563709,3.752586946579814e-12,266482832839.202,-0.0001575258329637332,40.6230426658482,-40.6230426658482
1.480655921209136e-06,-0.007661854798815989,-0.005158580392517824,217.3624608088424,3.750961838285338e-12,266598286816.2492,-0.000189186056932722,40.68974754424357,-40.68974754424357
1.48066529572429e-06,-0.007750478774892692,-0.00488470737751711,217.3322558460931,3.749073286611468e-12,266732582574.7812,-0.0002137256487776408,40.76081289721738,-40.76081289721738
